C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_06_105.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_06_105.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_06_105.jpg,-0.15,0,0,16.52891
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_06_223.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_06_223.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_06_223.jpg,0,0,0,16.88205
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_06_379.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_06_379.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_06_379.jpg,0,0,0,16.10219
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_06_500.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_06_500.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_06_500.jpg,0,0,0,15.90712
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_06_621.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_06_621.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_06_621.jpg,0,0,0,15.72039
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_06_742.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_06_742.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_06_742.jpg,0,0,0,15.54154
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_06_864.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_06_864.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_06_864.jpg,0,0.3774672,0,15.79368
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_06_988.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_06_988.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_06_988.jpg,-0.15,0.732976,0,16.48567
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_07_074.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_07_074.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_07_074.jpg,0,0.3693299,0,16.92369
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_07_196.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_07_196.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_07_196.jpg,0,0.006299585,0,16.82455
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_07_350.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_07_350.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_07_350.jpg,0,0,0,16.60471
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_07_470.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_07_470.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_07_470.jpg,0,0,0,16.39801
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_07_592.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_07_592.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_07_592.jpg,0,0,0,16.19539
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_07_712.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_07_712.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_07_712.jpg,-0.3,0,0,15.97692
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_07_835.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_07_835.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_07_835.jpg,0,0,0,16.20235
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_07_959.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_07_959.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_07_959.jpg,0,0,0,15.51165
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_08_082.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_08_082.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_08_082.jpg,0,0,0,15.836
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_08_202.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_08_202.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_08_202.jpg,0,0,0,15.65205
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_08_325.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_08_325.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_08_325.jpg,0,0,0,15.46754
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_08_446.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_08_446.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_08_446.jpg,0,0.177287,0,15.33234
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_08_531.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_08_531.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_08_531.jpg,0,0.544099,0,15.69603
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_08_680.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_08_680.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_08_680.jpg,0,0.1867776,0,16.04773
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_08_798.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_08_798.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_08_798.jpg,0,0,0,15.89535
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_08_915.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_08_915.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_08_915.jpg,0,0,0,15.20659
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_09_030.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_09_030.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_09_030.jpg,0,0,0,15.05531
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_09_146.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_09_146.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_09_146.jpg,-0.15,0,0,14.86775
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_09_262.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_09_262.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_09_262.jpg,-0.45,0,0,14.60785
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_09_377.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_09_377.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_09_377.jpg,-0.7500002,0,0,14.25766
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_09_495.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_09_495.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_09_495.jpg,0,0,0,13.94565
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_09_613.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_09_613.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_09_613.jpg,0,0,0,13.81032
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_09_730.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_09_730.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_09_730.jpg,0,0,0,14.14474
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_09_846.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_09_846.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_09_846.jpg,0,0,0,13.97468
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_09_962.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_09_962.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_09_962.jpg,0,0,0,13.80473
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_10_078.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_10_078.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_10_078.jpg,0,0,0,13.61087
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_10_195.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_10_195.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_10_195.jpg,-0.1,0,0,12.95346
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_10_309.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_10_309.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_10_309.jpg,0,0.349583,0,13.23543
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_10_426.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_10_426.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_10_426.jpg,0,0.6987657,0,14.03424
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_10_512.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_10_512.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_10_512.jpg,0,0.7025054,0,15.02381
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_10_661.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_10_661.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_10_661.jpg,0,0.3516557,0,15.47946
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_10_745.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_10_745.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_10_745.jpg,0,0.002093747,0,15.43499
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_10_863.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_10_863.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_10_863.jpg,-0.3,0,0,15.2052
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_10_978.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_10_978.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_10_978.jpg,-0.5500001,0,0,15.19041
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_11_127.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_11_127.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_11_127.jpg,-0.8500001,0,0,14.80351
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_11_247.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_11_247.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_11_247.jpg,-1,0,0,14.39027
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_11_368.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_11_368.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_11_368.jpg,0,0,0,14.06721
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_11_492.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_11_492.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_11_492.jpg,0,0,0,13.84666
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_11_614.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_11_614.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_11_614.jpg,0,0,0,13.70096
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_11_733.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_11_733.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_11_733.jpg,0,0,0,13.52422
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_11_852.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_11_852.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_11_852.jpg,0,0,0,13.32701
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_11_975.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_11_975.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_11_975.jpg,0,0,0,13.16656
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_12_097.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_12_097.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_12_097.jpg,0,0,0,12.70751
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_12_225.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_12_225.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_12_225.jpg,0,0,0,12.55048
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_12_351.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_12_351.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_12_351.jpg,0,0,0,12.39545
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_12_479.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_12_479.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_12_479.jpg,0,0,0,12.46996
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_12_607.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_12_607.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_12_607.jpg,0,0,0,12.32407
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_12_735.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_12_735.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_12_735.jpg,-0.35,0,0,11.87859
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_12_859.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_12_859.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_12_859.jpg,-0.6500001,0,0,11.63852
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_12_987.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_12_987.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_12_987.jpg,0,0,0,11.38839
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_13_111.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_13_111.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_13_111.jpg,0,0,0,11.29834
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_13_236.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_13_236.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_13_236.jpg,0,0,0,11.16946
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_13_326.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_13_326.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_13_326.jpg,-0.15,0,0,11.0291
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_13_455.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_13_455.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_13_455.jpg,-0.45,0,0,10.83185
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_13_581.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_13_581.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_13_581.jpg,-0.7500002,0,0,10.57258
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_13_701.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_13_701.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_13_701.jpg,-1,0,0,10.26543
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_13_829.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_13_829.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_13_829.jpg,0,0,0,9.913797
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_13_957.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_13_957.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_13_957.jpg,0,0,0,9.710217
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_14_081.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_14_081.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_14_081.jpg,0,0,0,9.590894
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_14_205.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_14_205.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_14_205.jpg,0,0,0,9.456288
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_14_273.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_14_273.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_14_273.jpg,0,0,0,9.399219
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_14_387.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_14_387.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_14_387.jpg,0,0,0,9.286116
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_14_513.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_14_513.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_14_513.jpg,-0.3,0,0,9.148351
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_14_636.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_14_636.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_14_636.jpg,-0.6000001,0,0,8.956884
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_14_758.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_14_758.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_14_758.jpg,0,0,0,8.71962
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_14_879.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_14_879.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_14_879.jpg,0,0,0,8.601355
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_15_004.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_15_004.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_15_004.jpg,0,0,0,8.480477
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_15_120.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_15_120.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_15_120.jpg,0,0,0,8.395361
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_15_243.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_15_243.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_15_243.jpg,-0.35,0,0,8.244624
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_15_365.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_15_365.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_15_365.jpg,-0.6500001,0,0,8.065062
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_15_487.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_15_487.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_15_487.jpg,-0.9500002,0,0,7.843494
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_15_609.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_15_609.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_15_609.jpg,-1,0,0,7.660165
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_15_730.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_15_730.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_15_730.jpg,0,0,0,7.378916
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_15_850.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_15_850.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_15_850.jpg,0,0,0,7.284888
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_15_968.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_15_968.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_15_968.jpg,-0.15,0,0,7.192746
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_16_086.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_16_086.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_16_086.jpg,-0.45,0,0,7.0639
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_16_208.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_16_208.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_16_208.jpg,-0.7500002,0,0,6.89876
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_16_329.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_16_329.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_16_329.jpg,0,0,0,6.66327
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_16_445.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_16_445.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_16_445.jpg,0,0,0,6.568372
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_16_563.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_16_563.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_16_563.jpg,0,0,0,6.489194
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_16_680.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_16_680.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_16_680.jpg,0,0,0,6.424074
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_16_795.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_16_795.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_16_795.jpg,0,0.3416179,0,6.710131
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_16_914.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_16_914.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_16_914.jpg,0,0.7037734,0,7.501665
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_17_032.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_17_032.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_17_032.jpg,0,1,0,8.758166
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_17_149.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_17_149.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_17_149.jpg,0,1,0,10.10032
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_17_265.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_17_265.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_17_265.jpg,-0.3,0.6521204,0,11.04544
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_17_378.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_17_378.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_17_378.jpg,-0.5500001,0.3180617,0,11.34546
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_17_496.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_17_496.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_17_496.jpg,-0.8500001,0,0,11.19239
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_17_612.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_17_612.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_17_612.jpg,-1,0,0,10.88392
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_17_727.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_17_727.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_17_727.jpg,0,0,0,10.55299
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_17_841.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_17_841.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_17_841.jpg,0,0,0,10.4326
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_17_960.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_17_960.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_17_960.jpg,0,0,0,10.30607
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_18_074.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_18_074.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_18_074.jpg,0,0,0,10.18202
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_18_194.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_18_194.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_18_194.jpg,0,0,0,10.05952
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_18_313.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_18_313.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_18_313.jpg,-0.15,0,0,9.932714
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_18_429.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_18_429.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_18_429.jpg,-0.45,0.3424338,0,10.09086
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_18_540.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_18_540.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_18_540.jpg,-0.7,0.6810426,0,10.6029
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_18_655.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_18_655.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_18_655.jpg,0,0.3354554,0,10.93192
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_18_775.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_18_775.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_18_775.jpg,0,0,0,10.91462
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_18_889.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_18_889.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_18_889.jpg,0,0,0,10.78206
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_19_003.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_19_003.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_19_003.jpg,0,0,0,10.65227
C:\Users\dev\Documents\IMG\center_2018_03_25_14_54_19_116.jpg,C:\Users\dev\Documents\IMG\left_2018_03_25_14_54_19_116.jpg,C:\Users\dev\Documents\IMG\right_2018_03_25_14_54_19_116.jpg,0,0,0,10.54535
